master_item_id,item_id,itemname,id,log_index,quantity,latitude,longitude,altitude,description,radius,manual_upload,project_id,project_name,timestamp,location,state,country,,,
36,1102,Autres déchets,312257,12321,1,43.10301425,-0.118274773,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312258,12321,1,43.10301228,-0.118283657,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312259,12321,1,43.10301228,-0.118283657,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312260,12321,1,43.10300969,-0.118292877,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312261,12321,1,43.10301023,-0.118306121,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312262,12321,1,43.10300227,-0.118331518,405,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312263,12321,1,43.10299619,-0.118340151,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312264,12321,1,43.10299808,-0.118351802,406,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312265,12321,1,43.10299808,-0.118351802,406,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312266,12321,1,43.1029977,-0.118364459,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312267,12321,1,43.1029977,-0.118364459,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312268,12321,1,43.10299405,-0.11837787,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312269,12321,1,43.10299405,-0.11837787,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312270,12321,1,43.10299007,-0.118404776,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312271,12321,1,43.10298425,-0.118420199,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312272,12321,1,43.10298425,-0.118420199,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312273,12321,1,43.10297959,-0.118434867,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312274,12321,1,43.10297339,-0.118449116,403,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312275,12321,1,43.10294774,-0.11854819,402,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312276,12321,1,43.10294774,-0.11854819,402,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312277,12321,1,43.10294162,-0.118563529,402,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312278,12321,1,43.10294162,-0.118563529,402,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312279,12321,1,43.10294162,-0.118563529,402,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312280,12321,1,43.10293693,-0.118576605,402,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312281,12321,1,43.10293261,-0.11859295,403,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312282,12321,1,43.10293261,-0.11859295,403,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312283,12321,1,43.10292578,-0.118610719,403,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312284,12321,1,43.10292578,-0.118610719,403,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312285,12321,1,43.10292151,-0.118631087,403,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312286,12321,1,43.10292151,-0.118631087,403,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312287,12321,1,43.10291489,-0.118650617,403,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312288,12321,1,43.10291489,-0.118650617,403,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312289,12321,1,43.10290759,-0.118683474,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312290,12321,1,43.10290935,-0.118700741,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312291,12321,1,43.10290935,-0.118700741,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312292,12321,1,43.1029078,-0.118712224,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312293,12321,1,43.1029078,-0.118712224,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312294,12321,1,43.1029078,-0.118712224,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312295,12321,1,43.10290537,-0.118726641,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312296,12321,1,43.10290537,-0.118726641,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312297,12321,1,43.10289863,-0.11874374,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312298,12321,1,43.10289863,-0.11874374,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312299,12321,1,43.1028946,-0.118766706,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312301,12321,1,43.10286422,-0.118871145,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312302,12321,1,43.10286422,-0.118871145,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312303,12321,1,43.10286216,-0.118891932,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312304,12321,1,43.10286216,-0.118891932,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312305,12321,1,43.1028589,-0.118907355,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312306,12321,1,43.10285504,-0.11892546,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312307,12321,1,43.10285504,-0.11892546,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312308,12321,1,43.1028506,-0.118946582,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312309,12321,1,43.1028506,-0.118946582,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312310,12321,1,43.1028459,-0.11896628,408,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312311,12321,1,43.1028459,-0.11896628,408,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312312,12321,1,43.10283685,-0.118986396,408,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312313,12321,1,43.10283685,-0.118986396,408,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312314,12321,1,43.10282981,-0.119007016,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312315,12321,1,43.10282243,-0.11902797,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312316,12321,1,43.10282243,-0.11902797,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312317,12321,1,43.10281531,-0.119050434,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312318,12321,1,43.10281531,-0.119050434,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312319,12321,1,43.1028076,-0.119070718,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312320,12321,1,43.1028076,-0.119070718,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312321,12321,1,43.10280018,-0.119091589,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312322,12321,1,43.10280018,-0.119091589,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312324,12321,1,43.10276887,-0.119191837,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312327,12321,1,43.10267671,-0.119407754,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312328,12321,1,43.10267009,-0.119428542,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312329,12321,1,43.10267009,-0.119428542,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312330,12321,1,43.10267009,-0.119428542,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312331,12321,1,43.10265949,-0.119445641,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312332,12321,1,43.10265249,-0.119465925,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312333,12321,1,43.10265249,-0.119465925,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312334,12321,1,43.10265249,-0.119465925,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312335,12321,1,43.10264725,-0.119484114,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312336,12321,1,43.10264725,-0.119484114,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312337,12321,1,43.10264214,-0.119505739,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312338,12321,1,43.10264214,-0.119505739,404,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312339,12321,1,43.10261712,-0.119566591,404,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312340,12321,1,43.10261712,-0.119566591,404,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312341,12321,1,43.10261712,-0.119566591,404,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312342,12321,1,43.10260958,-0.119583104,404,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312343,12321,1,43.10260065,-0.119601628,405,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312344,12321,1,43.10260065,-0.119601628,405,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312345,12321,1,43.10259248,-0.119621661,405,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312347,12321,1,43.10257219,-0.119678658,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312348,12321,1,43.10257219,-0.119678658,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312349,12321,1,43.10256452,-0.119697433,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312350,12321,1,43.10256452,-0.119697433,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312351,12321,1,43.10253305,-0.119765829,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312352,12321,1,43.10253305,-0.119765829,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312353,12321,1,43.10252756,-0.119780833,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312355,12321,1,43.10249877,-0.119849984,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312356,12321,1,43.10248942,-0.119868508,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312357,12321,1,43.10248942,-0.119868508,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312358,12321,1,43.10247978,-0.1198815,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312359,12321,1,43.10247978,-0.1198815,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312360,12321,1,43.10247333,-0.119899604,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312361,12321,1,43.10247333,-0.119899604,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312362,12321,1,43.10246578,-0.119915698,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312363,12321,1,43.10246578,-0.119915698,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312364,12321,1,43.10246578,-0.119915698,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312365,12321,1,43.10243372,-0.119968001,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312366,12321,1,43.10241646,-0.120000271,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312367,12321,1,43.10241646,-0.120000271,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312368,12321,1,43.10241126,-0.12002198,406,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312369,12321,1,43.10241126,-0.12002198,406,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312370,12321,1,43.10240627,-0.120044108,406,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312371,12321,1,43.10240627,-0.120044108,406,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312372,12321,1,43.10239575,-0.120064393,406,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312373,12321,1,43.10239575,-0.120064393,406,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312374,12321,1,43.10239177,-0.120083671,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312375,12321,1,43.10239177,-0.120083671,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312376,12321,1,43.10238465,-0.120103033,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312377,12321,1,43.10238465,-0.120103033,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312378,12321,1,43.10237702,-0.120118121,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312379,12321,1,43.10237702,-0.120118121,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312381,12321,1,43.10235607,-0.120156007,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312382,12321,1,43.10234911,-0.120165311,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312383,12321,1,43.10234513,-0.12017604,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312384,12321,1,43.10233318,-0.120204706,406,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312385,12321,1,43.10232379,-0.120221218,406,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312386,12321,1,43.10232379,-0.120221218,406,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312387,12321,1,43.10229898,-0.120263798,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312388,12321,1,43.10229898,-0.120263798,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312389,12321,1,43.10228402,-0.120289782,407,,5,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312390,12321,1,43.10227979,-0.120304953,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312391,12321,1,43.10227979,-0.120304953,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312392,12321,1,43.10227535,-0.120312832,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312393,12321,1,43.10227535,-0.120312832,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312394,12321,1,43.102266,-0.12032222,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312395,12321,1,43.102266,-0.12032222,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312396,12321,1,43.1022528,-0.120338565,408,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312397,12321,1,43.1022528,-0.120338565,408,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312398,12321,1,43.10224396,-0.120364968,408,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312399,12321,1,43.10222325,-0.120393466,408,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312400,12321,1,43.10221634,-0.120404698,408,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312401,12321,1,43.10221634,-0.120404698,408,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312402,12321,1,43.102208,-0.120419366,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312403,12321,1,43.102208,-0.120419366,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312404,12321,1,43.10220121,-0.120434454,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312405,12321,1,43.10220121,-0.120434454,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312406,12321,1,43.1021927,-0.120445266,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312407,12321,1,43.1021927,-0.120445266,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312408,12321,1,43.10218574,-0.120458258,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312409,12321,1,43.10218574,-0.120458258,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312410,12321,1,43.10217585,-0.120467646,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312413,12321,1,43.10205616,-0.12066789,407,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312414,12321,1,43.10200608,-0.120796384,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312415,12321,1,43.10200608,-0.120796384,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312416,12321,1,43.10200608,-0.120796384,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312417,12321,1,43.10200608,-0.120796384,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312418,12321,1,43.10200134,-0.120811053,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312419,12321,1,43.10200134,-0.120811053,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312420,12321,1,43.1019974,-0.120820273,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312421,12321,1,43.1019974,-0.120820273,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312422,12321,1,43.1019974,-0.120820273,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312423,12321,1,43.1019974,-0.120820273,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312424,12321,1,43.10198961,-0.120829158,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312425,12321,1,43.10198961,-0.120829158,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312426,12321,1,43.10198206,-0.120841647,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312427,12321,1,43.10198206,-0.120841647,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312428,12321,1,43.10198206,-0.120841647,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312429,12321,1,43.10197578,-0.120853465,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312430,12321,1,43.10196937,-0.120867379,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312431,12321,1,43.10195231,-0.120902248,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312432,12321,1,43.10195231,-0.120902248,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312433,12321,1,43.10194669,-0.120921945,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312434,12321,1,43.10194669,-0.120921945,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312435,12321,1,43.10194104,-0.12093938,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312436,12321,1,43.10194104,-0.12093938,405,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312437,12321,1,43.10193135,-0.120952958,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312438,12321,1,43.10193135,-0.120952958,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312439,12321,1,43.10192197,-0.120966788,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312440,12321,1,43.10191363,-0.120984474,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312441,12321,1,43.10191363,-0.120984474,406,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312442,12321,1,43.10190667,-0.121003166,407,,4,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312443,12321,1,43.10188592,-0.121033927,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312444,12321,1,43.10187561,-0.121047171,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312445,12321,1,43.10187561,-0.121047171,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312446,12321,1,43.10186778,-0.121063348,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312447,12321,1,43.10186778,-0.121063348,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312448,12321,1,43.10186778,-0.121063348,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312449,12321,1,43.10186778,-0.121063348,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312450,12321,1,43.10185558,-0.121086231,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312451,12321,1,43.10185558,-0.121086231,406,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312452,12321,1,43.10183291,-0.121124368,405,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312453,12321,1,43.10183291,-0.121124368,405,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312454,12321,1,43.10182453,-0.121139623,405,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312455,12321,1,43.10182453,-0.121139623,405,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312456,12321,1,43.10181594,-0.121153034,405,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312457,12321,1,43.10181594,-0.121153034,405,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312458,12321,1,43.10180366,-0.121168541,405,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312459,12321,1,43.10180366,-0.121168541,405,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312460,12321,1,43.10180366,-0.121168541,405,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312461,12321,1,43.10180366,-0.121168541,405,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312462,12321,1,43.10179406,-0.121181952,404,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312463,12321,1,43.10179406,-0.121181952,404,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
36,1102,Autres déchets,312464,12321,1,43.10178471,-0.121200392,404,,3,0,,,2.01809E+13,Argelès-Gazost, Occitania, France,,,
